"migration_per_gen","fitnessAa","number_of_generations","min_size","min_gen","final_pop_size","p_final","success"
7,0.9,10001,20,1803,94,0.893617021276596,2
7,0.9,10001,16,7651,98,0.989795918367347,2
7,0.9,10001,22,3545,100,1,2
7,0.9,3425,14,3425,14,1,1
7,0.9,8357,12,8357,12,0.958333333333333,1
7,0.9,10001,17,4331,121,1,2
7,0.9,10001,19,2300,55,0.981818181818182,2
7,0.9,10001,20,5383,65,1,2
7,0.9,2211,13,2211,13,1,1
7,0.9,10001,16,1058,48,1,2
7,0.9,10001,20,6944,60,1,2
7,0.9,10001,21,9314,96,1,2
7,0.9,10001,20,324,65,1,2
7,0.9,411,14,411,14,1,1
7,0.9,10001,21,9983,95,1,2
7,0.9,10001,16,6995,33,0.924242424242424,2
7,0.9,10001,15,5493,73,1,2
7,0.9,10001,23,3444,73,1,2
7,0.9,10001,20,9621,68,1,2
7,0.9,10001,16,2494,58,1,2
7,0.9,10001,17,2553,70,1,2
7,0.9,10001,20,9549,65,0.992307692307692,2
7,0.9,10001,22,2774,81,1,2
7,0.9,10001,18,7333,87,0.994252873563218,2
7,0.9,4616,14,4616,14,1,1
7,0.9,10001,17,5493,102,1,2
7,0.9,10001,19,7505,78,1,2
7,0.9,10001,19,3315,78,1,2
7,0.9,10001,16,9236,71,1,2
7,0.9,10001,18,3532,72,0.986111111111111,2
7,0.9,10001,15,1944,67,1,2
7,0.9,3835,14,3835,14,1,1
7,0.9,10001,20,8658,54,1,2
7,0.9,10001,18,4877,96,0.994791666666667,2
7,0.9,10001,17,5771,52,0.990384615384615,2
7,0.9,10001,18,5693,40,1,2
7,0.9,10001,17,4988,45,0.977777777777778,2
7,0.9,8746,12,8746,12,1,1
7,0.9,10001,16,3456,99,0.98989898989899,2
7,0.9,10001,16,7334,59,1,2
7,0.9,10001,15,129,72,0.979166666666667,2
7,0.9,10001,19,947,68,1,2
7,0.9,7241,13,7241,13,1,1
7,0.9,10001,19,9827,62,1,2
7,0.9,10001,20,6719,48,1,2
7,0.9,10001,18,1003,89,1,2
7,0.9,10001,20,4523,60,1,2
7,0.9,10001,17,7157,83,1,2
7,0.9,10001,20,331,99,0.974747474747475,2
7,0.9,10001,20,1008,26,1,2
7,0.9,6154,14,6154,14,1,1
7,0.9,10001,21,4258,104,1,2
7,0.9,7313,14,7313,14,1,1
7,0.9,599,14,599,14,1,1
7,0.9,10001,21,836,72,1,2
7,0.9,10001,19,9675,83,1,2
7,0.9,10001,18,402,59,1,2
7,0.9,10001,21,2878,54,1,2
7,0.9,10001,16,342,65,0.938461538461538,2
7,0.9,10001,16,6023,75,0.986666666666667,2
7,0.9,10001,19,7397,67,1,2
7,0.9,10001,21,292,63,1,2
7,0.9,10001,17,6269,54,1,2
7,0.9,10001,20,1329,47,1,2
7,0.9,9282,13,9282,13,1,1
7,0.9,10001,19,1422,100,0.96,2
7,0.9,6766,12,6766,12,1,1
7,0.9,10001,17,4823,69,1,2
7,0.9,10001,17,4846,68,1,2
7,0.9,10001,17,8490,41,1,2
7,0.9,10001,18,8881,57,1,2
7,0.9,10001,21,4909,58,1,2
7,0.9,123,86,41,1613,0.0365778053316801,3
7,0.9,10001,19,2708,43,1,2
7,0.9,1538,13,1538,13,1,1
7,0.9,10001,24,7498,64,1,2
7,0.9,2949,14,2949,14,1,1
7,0.9,10001,20,6659,40,1,2
7,0.9,10001,17,4090,62,1,2
7,0.9,10001,20,4452,56,1,2
7,0.9,10001,16,6168,67,1,2
7,0.9,10001,22,55,64,1,2
7,0.9,10001,15,2136,64,0.984375,2
7,0.9,10001,23,4554,87,1,2
7,0.9,10001,20,2266,111,1,2
7,0.9,10001,16,7752,57,1,2
7,0.9,10001,17,1749,65,1,2
7,0.9,10001,20,3201,106,1,2
7,0.9,10001,20,4479,67,0.962686567164179,2
7,0.9,9897,13,9897,13,1,1
7,0.9,10001,17,9718,103,1,2
7,0.9,10001,21,1733,81,0.901234567901235,2
7,0.9,10001,17,2800,49,1,2
7,0.9,10001,19,925,61,1,2
7,0.9,10001,23,2093,60,1,2
7,0.9,10001,20,4843,64,1,2
7,0.9,10001,20,4417,84,0.994047619047619,2
7,0.9,10001,18,360,44,1,2
7,0.9,10001,16,8476,78,0.993589743589744,2
7,0.9,10001,20,557,43,1,2
7,0.9,10001,21,1771,55,1,2
7,0.9,10001,20,1532,67,0.985074626865672,2
7,0.9,10001,22,4786,72,1,2
7,0.9,10001,20,8267,91,1,2
7,0.9,10001,22,5995,82,1,2
7,0.9,10001,17,9496,63,0.992063492063492,2
7,0.9,10001,23,2104,66,1,2
7,0.9,10001,18,3723,70,0.985714285714286,2
7,0.9,10001,17,2179,76,1,2
7,0.9,10001,17,6829,75,1,2
7,0.9,10001,16,3293,71,1,2
7,0.9,10001,16,5687,59,1,2
7,0.9,1227,12,1227,12,1,1
7,0.9,10001,22,6678,59,1,2
7,0.9,10001,22,3166,37,1,2
7,0.9,10001,20,580,37,1,2
7,0.9,10001,15,4690,65,1,2
7,0.9,10001,16,2624,42,1,2
7,0.9,10001,21,4536,55,1,2
7,0.9,10001,18,1485,65,0.992307692307692,2
7,0.9,10001,18,7696,72,0.923611111111111,2
7,0.9,10001,18,6827,70,1,2
7,0.9,10001,17,3501,60,1,2
7,0.9,10001,18,3481,55,1,2
7,0.9,10001,19,2591,71,1,2
7,0.9,10001,15,5077,56,1,2
7,0.9,10001,15,5823,68,1,2
7,0.9,10001,17,543,63,0.992063492063492,2
7,0.9,10001,22,5517,40,1,2
7,0.9,10001,23,9658,79,0.943037974683544,2
7,0.9,10001,19,6444,89,0.98876404494382,2
7,0.9,10001,22,6786,68,0.948529411764706,2
7,0.9,10001,21,2032,84,0.976190476190476,2
7,0.9,10001,18,6206,93,1,2
7,0.9,10001,17,6685,96,1,2
7,0.9,3465,14,3465,14,1,1
7,0.9,10001,17,6131,103,1,2
7,0.9,10001,16,2734,47,1,2
7,0.9,10001,19,8884,83,1,2
7,0.9,10001,22,1807,69,1,2
7,0.9,10001,25,4087,70,1,2
7,0.9,10001,18,6384,53,0.971698113207547,2
7,0.9,10001,20,3622,68,1,2
7,0.9,10001,18,2731,116,1,2
7,0.9,10001,22,4155,57,1,2
7,0.9,10001,20,8995,52,1,2
7,0.9,10001,17,7765,58,1,2
7,0.9,10001,18,5952,48,1,2
7,0.9,10001,17,2239,91,1,2
7,0.9,10001,15,1144,89,1,2
7,0.9,10001,17,4347,54,0.981481481481482,2
7,0.9,10001,18,4481,83,1,2
7,0.9,10001,21,2084,86,1,2
7,0.9,10001,15,5658,55,1,2
7,0.9,10001,20,1312,112,1,2
7,0.9,10001,16,1903,79,1,2
7,0.9,9749,12,9749,12,0.916666666666667,1
7,0.9,10001,20,7473,86,1,2
7,0.9,10001,19,4671,80,1,2
7,0.9,10001,15,4392,74,1,2
7,0.9,10001,16,1108,86,1,2
7,0.9,10001,25,2698,43,1,2
7,0.9,10001,19,2915,77,0.987012987012987,2
7,0.9,10001,15,9506,76,1,2
7,0.9,10001,16,5839,77,1,2
7,0.9,10001,19,3289,54,1,2
7,0.9,3594,13,3594,13,1,1
7,0.9,10001,18,2136,54,1,2
7,0.9,10001,19,1548,62,1,2
7,0.9,10001,18,7658,86,0.994186046511628,2
7,0.9,5961,12,5961,12,1,1
7,0.9,10001,17,5996,61,1,2
7,0.9,10001,16,1589,67,1,2
7,0.9,10001,21,3321,43,1,2
7,0.9,10001,21,5775,78,1,2
7,0.9,10001,16,1782,97,0.963917525773196,2
7,0.9,10001,20,4906,67,1,2
7,0.9,10001,19,2256,84,0.988095238095238,2
7,0.9,10001,19,7589,54,1,2
7,0.9,10001,19,4335,61,1,2
7,0.9,2585,13,2585,13,1,1
7,0.9,10001,19,8888,90,1,2
7,0.9,10001,20,5851,55,1,2
7,0.9,10001,16,9196,43,1,2
7,0.9,10001,19,748,70,0.935714285714286,2
7,0.9,7014,14,7014,14,1,1
7,0.9,10001,17,2004,61,1,2
7,0.9,10001,17,5208,93,1,2
7,0.9,7839,13,7839,13,0.961538461538462,1
7,0.9,10001,20,8634,50,0.99,2
7,0.9,10001,17,3997,72,1,2
7,0.9,10001,17,4267,67,0.992537313432836,2
7,0.9,10001,15,1999,102,0.995098039215686,2
7,0.9,7435,14,7435,14,1,1
7,0.9,10001,19,1069,40,1,2
7,0.9,10001,16,5921,76,1,2
7,0.9,10001,18,4575,58,1,2
7,0.9,10001,21,2926,123,1,2
7,0.9,3471,13,3471,13,1,1
7,0.9,10001,18,8310,55,1,2
7,0.9,10001,17,9374,64,1,2
7,0.9,10001,17,1825,96,1,2
7,0.9,10001,21,7103,39,1,2
7,0.9,10001,24,2977,63,1,2
7,0.9,10001,16,5747,85,1,2
7,0.9,10001,18,1798,89,1,2
7,0.9,10001,18,8455,34,1,2
7,0.9,10001,17,2895,35,1,2
7,0.9,10001,17,384,87,1,2
7,0.9,10001,17,7238,75,1,2
7,0.9,10001,18,1153,51,1,2
7,0.9,10001,20,7965,59,1,2
7,0.9,10001,18,6506,27,1,2
7,0.9,10001,18,367,81,1,2
7,0.9,10001,15,1074,52,1,2
7,0.9,10001,18,9189,50,0.98,2
7,0.9,9533,14,9533,14,1,1
7,0.9,10001,24,7652,29,1,2
7,0.9,10001,16,5155,37,1,2
7,0.9,3504,13,3504,13,1,1
7,0.9,10001,22,7719,56,1,2
7,0.9,10001,16,134,74,1,2
7,0.9,10001,17,7126,52,0.951923076923077,2
7,0.9,10001,17,9613,79,1,2
7,0.9,10001,19,1665,57,1,2
7,0.9,7156,14,7156,14,1,1
7,0.9,10001,18,9118,78,1,2
7,0.9,10001,18,7886,85,1,2
7,0.9,10001,17,3074,50,1,2
7,0.9,10001,18,9319,74,1,2
7,0.9,10001,17,1855,69,1,2
7,0.9,4944,14,4944,14,1,1
7,0.9,10001,15,6477,61,1,2
7,0.9,10001,20,8608,93,1,2
7,0.9,10001,20,3425,69,0.992753623188406,2
7,0.9,10001,18,3723,75,1,2
7,0.9,10001,19,3502,93,1,2
7,0.9,10001,17,1111,85,1,2
7,0.9,10001,16,3578,51,1,2
7,0.9,10001,19,6389,63,1,2
7,0.9,10001,17,7323,91,1,2
7,0.9,10001,18,4797,104,1,2
7,0.9,10001,15,2064,54,1,2
7,0.9,10001,23,251,46,0.978260869565217,2
7,0.9,10001,17,5924,102,1,2
7,0.9,10001,16,5056,96,1,2
7,0.9,9423,12,9423,12,1,1
7,0.9,4122,14,4122,14,1,1
7,0.9,10001,20,5911,80,1,2
7,0.9,8242,14,8242,14,1,1
7,0.9,10001,20,5872,47,1,2
7,0.9,10001,15,8315,104,1,2
7,0.9,10001,18,420,79,1,2
7,0.9,10001,15,8572,60,1,2
7,0.9,10001,19,1879,106,0.94811320754717,2
7,0.9,10001,19,6705,34,1,2
7,0.9,10001,21,717,75,1,2
7,0.9,10001,17,206,53,1,2
7,0.9,10001,19,6868,51,1,2
7,0.9,804,12,804,12,1,1
7,0.9,10001,22,7942,50,1,2
7,0.9,10001,21,214,54,0.972222222222222,2
7,0.9,10001,15,1913,111,0.986486486486487,2
7,0.9,10001,20,7665,68,1,2
7,0.9,10001,17,9678,73,1,2
7,0.9,10001,17,4079,62,1,2
7,0.9,10001,19,8890,80,1,2
7,0.9,7944,14,7944,14,1,1
7,0.9,10001,19,3698,87,1,2
7,0.9,10001,19,5479,62,1,2
7,0.9,10001,20,6037,44,1,2
7,0.9,10001,18,3632,76,1,2
7,0.9,10001,20,9066,88,1,2
7,0.9,10001,19,3819,45,1,2
7,0.9,10001,20,8759,90,1,2
7,0.9,10001,18,9031,55,1,2
7,0.9,10001,22,7300,81,1,2
7,0.9,10001,17,1781,47,0.98936170212766,2
7,0.9,10001,17,9051,64,0.8984375,2
7,0.9,579,13,579,13,1,1
7,0.9,10001,15,9223,63,1,2
7,0.9,10001,19,1108,72,1,2
7,0.9,10001,18,1198,71,1,2
7,0.9,10001,21,3051,89,1,2
7,0.9,10001,22,304,109,0.981651376146789,2
7,0.9,10001,18,4532,65,1,2
7,0.9,10001,24,3289,41,1,2
7,0.9,1501,11,1501,11,1,1
7,0.9,10001,17,7366,72,1,2
7,0.9,10001,20,4658,64,1,2
7,0.9,10001,16,6029,36,1,2
7,0.9,10001,18,1899,39,1,2
7,0.9,10001,18,2731,45,1,2
7,0.9,10001,16,7038,46,1,2
7,0.9,10001,21,2743,80,1,2
7,0.9,10001,17,601,95,1,2
7,0.9,10001,22,1206,57,1,2
7,0.9,10001,19,3407,76,0.973684210526316,2
7,0.9,10001,15,890,57,1,2
7,0.9,10001,16,6107,60,0.991666666666667,2
7,0.9,10001,15,3245,106,1,2
7,0.9,5662,12,5662,12,1,1
7,0.9,10001,18,8253,82,1,2
7,0.9,10001,21,3237,72,1,2
7,0.9,10001,17,3482,71,1,2
7,0.9,10001,20,3628,61,1,2
7,0.9,4123,12,4123,12,1,1
7,0.9,10001,22,6328,70,1,2
7,0.9,10001,22,9102,66,0.924242424242424,2
7,0.9,10001,18,663,48,1,2
7,0.9,10001,17,5861,48,1,2
7,0.9,10001,18,2476,48,1,2
7,0.9,10001,18,1606,77,1,2
7,0.9,7416,13,7416,13,1,1
7,0.9,10001,15,6948,60,1,2
7,0.9,10001,16,1891,82,1,2
7,0.9,10001,23,612,67,1,2
7,0.9,10001,21,9607,53,1,2
7,0.9,10001,19,492,54,0.972222222222222,2
7,0.9,8231,13,8231,13,1,1
7,0.9,10001,19,3662,74,1,2
7,0.9,10001,17,8490,56,0.964285714285714,2
7,0.9,10001,23,1111,58,1,2
7,0.9,10001,19,3613,61,1,2
7,0.9,10001,15,617,77,1,2
7,0.9,10001,22,2862,83,1,2
7,0.9,10001,16,2216,81,1,2
7,0.9,9613,14,9613,14,1,1
7,0.9,10001,15,5440,49,1,2
7,0.9,10001,17,8397,60,1,2
7,0.9,10001,20,3656,72,1,2
7,0.9,10001,20,793,54,1,2
7,0.9,10001,20,357,76,1,2
7,0.9,10001,18,5403,72,1,2
7,0.9,10001,19,4618,78,1,2
7,0.9,10001,19,9101,102,1,2
7,0.9,10001,23,2525,97,1,2
7,0.9,6225,13,6225,13,1,1
7,0.9,10001,19,3086,75,0.993333333333333,2
7,0.9,10001,20,7984,90,1,2
7,0.9,10001,21,3990,63,1,2
7,0.9,3127,13,3127,13,1,1
7,0.9,10001,18,992,66,1,2
7,0.9,1912,13,1912,13,1,1
7,0.9,218,13,218,13,1,1
7,0.9,10001,21,3278,52,1,2
7,0.9,10001,17,5133,74,1,2
7,0.9,10001,18,6130,65,1,2
7,0.9,10001,19,9836,55,1,2
7,0.9,10001,19,1839,74,1,2
7,0.9,10001,17,8335,41,1,2
7,0.9,10001,20,9467,82,0.963414634146341,2
7,0.9,10001,20,7181,60,1,2
7,0.9,10001,21,7456,77,1,2
7,0.9,10001,18,6035,51,0.980392156862745,2
7,0.9,10001,21,8423,53,1,2
7,0.9,10001,21,7668,83,1,2
7,0.9,10001,20,2160,58,1,2
7,0.9,10001,17,999,62,0.975806451612903,2
7,0.9,10001,19,5647,72,1,2
7,0.9,10001,22,2928,78,0.993589743589744,2
7,0.9,10001,16,6179,86,1,2
7,0.9,10001,21,1276,84,1,2
7,0.9,10001,15,8022,104,1,2
7,0.9,10001,17,1470,58,1,2
7,0.9,3264,13,3264,13,1,1
7,0.9,10001,22,4189,64,1,2
7,0.9,10001,20,966,78,0.993589743589744,2
7,0.9,10001,17,8817,43,1,2
7,0.9,10001,23,4843,101,1,2
7,0.9,10001,18,7921,54,1,2
7,0.9,10001,18,2167,102,1,2
7,0.9,10001,20,4503,89,1,2
7,0.9,10001,16,8163,52,1,2
7,0.9,10001,17,1794,76,1,2
7,0.9,10001,22,7415,66,0.984848484848485,2
7,0.9,10001,19,8525,62,1,2
7,0.9,10001,20,7657,88,0.982954545454545,2
7,0.9,10001,23,8262,53,0.990566037735849,2
7,0.9,10001,21,1160,60,1,2
7,0.9,10001,21,6843,67,1,2
7,0.9,10001,15,6208,55,0.990909090909091,2
7,0.9,10001,17,210,93,0.978494623655914,2
7,0.9,10001,18,7502,67,1,2
7,0.9,10001,19,9182,87,1,2
7,0.9,10001,20,1582,123,0.991869918699187,2
7,0.9,10001,20,1713,86,0.994186046511628,2
7,0.9,10001,21,6110,79,1,2
7,0.9,10001,15,3640,58,1,2
7,0.9,10001,17,6669,60,1,2
7,0.9,1399,13,1399,13,1,1
7,0.9,9386,12,9386,12,1,1
7,0.9,10001,17,1212,64,1,2
7,0.9,10001,23,7972,65,0.984615384615385,2
7,0.9,10001,19,9606,59,1,2
7,0.9,5465,11,5465,11,1,1
7,0.9,10001,18,5647,43,0.988372093023256,2
7,0.9,10001,17,2257,80,1,2
7,0.9,7504,14,7504,14,1,1
7,0.9,10001,18,8446,58,1,2
7,0.9,10001,19,9709,100,1,2
7,0.9,10001,19,6738,107,1,2
7,0.9,10001,21,3629,132,0.984848484848485,2
7,0.9,10001,18,8305,57,1,2
7,0.9,914,14,914,14,1,1
7,0.9,10001,15,7334,68,0.985294117647059,2
7,0.9,10001,19,2983,111,1,2
7,0.9,10001,19,3780,66,1,2
7,0.9,10001,17,8625,99,1,2
7,0.9,10001,18,6889,68,1,2
7,0.9,10001,18,6665,82,1,2
7,0.9,10001,17,5346,49,1,2
7,0.9,10001,18,660,82,1,2
7,0.9,10001,18,2363,53,0.943396226415094,2
7,0.9,10001,17,3146,84,1,2
7,0.9,10001,16,203,66,0.992424242424242,2
7,0.9,5620,14,5620,14,1,1
7,0.9,10001,18,6601,83,1,2
7,0.9,10001,16,492,58,1,2
7,0.9,10001,19,9281,90,1,2
7,0.9,10001,19,2352,95,0.989473684210526,2
7,0.9,10001,18,8196,41,1,2
7,0.9,10001,15,1716,65,1,2
7,0.9,10001,16,4433,78,1,2
7,0.9,10001,21,4566,84,1,2
7,0.9,10001,17,2424,51,1,2
7,0.9,10001,22,5342,68,1,2
7,0.9,10001,16,4357,80,1,2
7,0.9,10001,17,7923,64,1,2
7,0.9,6350,14,6350,14,1,1
7,0.9,10001,15,3799,65,1,2
7,0.9,10001,18,8336,42,0.952380952380952,2
7,0.9,10001,19,8872,61,1,2
7,0.9,10001,16,973,55,1,2
7,0.9,10001,21,4804,97,1,2
7,0.9,10001,19,929,44,1,2
7,0.9,10001,21,6240,86,1,2
7,0.9,10001,20,9007,65,1,2
7,0.9,10001,17,9371,44,1,2
7,0.9,10001,25,7926,80,1,2
7,0.9,10001,18,1798,55,1,2
7,0.9,10001,21,385,44,1,2
7,0.9,10001,19,3892,71,1,2
7,0.9,10001,19,7462,80,1,2
7,0.9,10001,19,230,40,1,2
7,0.9,10001,15,6384,76,1,2
7,0.9,10001,19,9264,91,1,2
7,0.9,10001,18,3291,118,1,2
7,0.9,10001,21,6953,72,1,2
7,0.9,10001,16,1360,99,1,2
7,0.9,10001,19,6510,83,1,2
7,0.9,10001,19,3554,79,0.981012658227848,2
7,0.9,10001,17,1149,75,0.906666666666667,2
7,0.9,10001,20,754,56,1,2
7,0.9,10001,21,1575,29,1,2
7,0.9,10001,20,616,82,1,2
7,0.9,10001,20,2846,69,1,2
7,0.9,10001,17,4689,56,1,2
7,0.9,10001,17,9022,77,1,2
7,0.9,10001,19,6792,56,1,2
7,0.9,9126,12,9126,12,1,1
7,0.9,3354,14,3354,14,1,1
7,0.9,5276,12,5276,12,1,1
7,0.9,10001,17,8495,38,1,2
7,0.9,10001,17,2804,77,1,2
7,0.9,10001,23,974,53,1,2
7,0.9,10001,20,2115,118,1,2
7,0.9,10001,18,1745,60,1,2
7,0.9,10001,19,5623,46,0.967391304347826,2
7,0.9,10001,19,1692,71,1,2
7,0.9,10001,21,6895,65,1,2
7,0.9,10001,23,605,116,1,2
7,0.9,10001,19,6771,76,0.993421052631579,2
7,0.9,9130,14,9130,14,1,1
7,0.9,10001,16,1018,73,0.979452054794521,2
7,0.9,1523,13,1523,13,1,1
7,0.9,10001,15,689,30,1,2
7,0.9,10001,20,8229,65,0.961538461538462,2
7,0.9,10001,17,2606,86,0.982558139534884,2
7,0.9,10001,16,2833,93,1,2
7,0.9,10001,21,8812,77,1,2
7,0.9,10001,19,7768,85,1,2
7,0.9,10001,16,3255,72,1,2
7,0.9,10001,20,8231,28,1,2
7,0.9,10001,19,1699,66,1,2
7,0.9,6658,10,6658,10,1,1
7,0.9,10001,24,5040,64,1,2
7,0.9,10001,21,9001,44,1,2
7,0.9,10001,18,4013,64,1,2
7,0.9,10001,20,9450,93,1,2
7,0.9,5292,14,5292,14,1,1
7,0.9,10001,17,1748,33,1,2
7,0.9,10001,23,2641,87,1,2
7,0.9,1548,14,1548,14,0.928571428571429,1
7,0.9,10001,21,8447,82,1,2
7,0.9,10001,23,4715,30,1,2
7,0.9,3427,14,3427,14,1,1
7,0.9,10001,19,9080,75,1,2
7,0.9,10001,15,1245,75,1,2
7,0.9,10001,17,8525,74,1,2
7,0.9,10001,20,1436,98,1,2
7,0.9,10001,17,9349,70,1,2
7,0.9,10001,21,5509,58,1,2
7,0.9,10001,20,1502,53,1,2
7,0.9,10001,19,3803,77,1,2
7,0.9,10001,19,7740,90,1,2
7,0.9,10001,22,6673,82,0.98780487804878,2
7,0.9,10001,21,9329,72,1,2
7,0.9,10001,18,9160,79,1,2
7,0.9,10001,20,8063,39,1,2
7,0.9,10001,17,8634,63,1,2
7,0.9,10001,18,3834,64,1,2
7,0.9,10001,22,9908,100,1,2
7,0.9,10001,20,8120,59,0.983050847457627,2
7,0.9,10001,19,5826,79,1,2
7,0.9,10001,19,5018,101,1,2
7,0.9,10001,18,7530,68,1,2
7,0.9,10001,20,8851,81,0.95679012345679,2
7,0.9,10001,17,3556,74,1,2
7,0.9,10001,20,1844,59,1,2
7,0.9,10001,21,6304,71,1,2
7,0.9,5695,11,5695,11,1,1
7,0.9,10001,18,1018,91,0.994505494505495,2
7,0.9,4714,12,4714,12,1,1
7,0.9,3524,14,3524,14,1,1
7,0.9,10001,20,3743,81,1,2
7,0.9,8720,14,8720,14,1,1
7,0.9,10001,21,1962,88,1,2
7,0.9,4714,14,4714,14,1,1
7,0.9,9040,14,9040,14,1,1
7,0.9,10001,17,6590,74,1,2
7,0.9,10001,23,380,60,1,2
7,0.9,10001,21,8566,89,1,2
7,0.9,10001,21,9437,51,1,2
7,0.9,10001,22,2275,55,1,2
7,0.9,10001,19,8468,55,1,2
7,0.9,10001,18,2883,63,1,2
7,0.9,10001,21,4445,53,1,2
7,0.9,10001,15,5838,73,1,2
7,0.9,10001,15,4076,85,1,2
7,0.9,10001,18,8350,105,1,2
7,0.9,10001,20,9569,72,1,2
7,0.9,10001,17,6108,71,1,2
7,0.9,8537,12,8537,12,1,1
7,0.9,10001,17,588,59,0.991525423728814,2
7,0.9,10001,16,2558,55,1,2
7,0.9,10001,22,7090,69,1,2
7,0.9,10001,17,844,76,0.986842105263158,2
7,0.9,10001,19,3378,60,1,2
7,0.9,10001,19,4118,66,0.939393939393939,2
7,0.9,10001,17,575,45,1,2
7,0.9,788,10,788,10,1,1
7,0.9,10001,16,6431,34,1,2
7,0.9,10001,21,1638,69,1,2
7,0.9,10001,22,5715,95,1,2
7,0.9,10001,18,6618,108,1,2
7,0.9,5188,12,5188,12,1,1
7,0.9,10001,15,7876,75,0.973333333333333,2
7,0.9,10001,21,856,73,1,2
7,0.9,10001,24,8825,85,1,2
7,0.9,10001,18,2108,107,1,2
7,0.9,10001,17,1838,50,1,2
7,0.9,10001,17,833,62,0.991935483870968,2
7,0.9,8109,14,8109,14,1,1
7,0.9,1673,14,1673,14,1,1
7,0.9,4641,13,4641,13,1,1
7,0.9,10001,18,2507,60,1,2
7,0.9,10001,18,3940,55,1,2
7,0.9,10001,21,7455,74,1,2
7,0.9,10001,18,894,77,0.980519480519481,2
7,0.9,10001,17,3696,83,0.94578313253012,2
7,0.9,10001,19,7207,39,1,2
7,0.9,10001,17,3552,65,0.969230769230769,2
7,0.9,10001,15,2048,77,0.967532467532468,2
7,0.9,10001,18,6416,40,1,2
7,0.9,10001,18,5617,51,1,2
7,0.9,10001,21,3393,77,0.993506493506494,2
7,0.9,10001,16,2959,83,1,2
7,0.9,10001,21,8888,59,1,2
7,0.9,10001,20,518,91,1,2
7,0.9,10001,20,8019,77,1,2
7,0.9,10001,21,7740,92,0.989130434782609,2
7,0.9,10001,23,4729,84,1,2
7,0.9,10001,21,9223,73,0.993150684931507,2
7,0.9,10001,15,7756,86,0.965116279069767,2
7,0.9,10001,16,3109,58,1,2
7,0.9,10001,17,1006,83,1,2
7,0.9,10001,18,6001,71,1,2
7,0.9,10001,18,2968,53,1,2
7,0.9,10001,19,1716,36,1,2
7,0.9,10001,21,5027,79,1,2
7,0.9,10001,19,1593,41,1,2
7,0.9,10001,15,4590,58,1,2
7,0.9,10001,16,3763,46,1,2
7,0.9,10001,19,3602,54,1,2
7,0.9,10001,20,9486,66,1,2
7,0.9,10001,18,9717,61,1,2
7,0.9,5955,13,5955,13,1,1
7,0.9,10001,17,4081,73,1,2
7,0.9,10001,18,524,57,1,2
7,0.9,7281,13,7281,13,1,1
7,0.9,10001,18,9618,58,1,2
7,0.9,10001,18,4173,51,0.950980392156863,2
7,0.9,10001,18,9946,65,1,2
7,0.9,324,13,324,13,1,1
7,0.9,10001,15,461,91,0.983516483516483,2
7,0.9,10001,17,8852,81,1,2
7,0.9,10001,16,1144,102,0.985294117647059,2
7,0.9,10001,18,7105,71,1,2
7,0.9,10001,19,3399,94,1,2
7,0.9,10001,16,2739,62,0.983870967741935,2
7,0.9,10001,15,4148,100,0.995,2
7,0.9,10001,15,2783,59,1,2
7,0.9,10001,18,5952,84,1,2
7,0.9,10001,19,4799,31,0.983870967741935,2
7,0.9,10001,18,9414,92,1,2
7,0.9,10001,15,8210,83,1,2
7,0.9,10001,19,5279,119,0.987394957983193,2
7,0.9,10001,17,124,123,0.995934959349594,2
7,0.9,5957,10,5957,10,1,1
7,0.9,10001,19,9168,60,0.991666666666667,2
7,0.9,9454,14,9454,14,1,1
7,0.9,10001,16,1342,56,1,2
7,0.9,10001,21,4136,85,1,2
7,0.9,10001,20,9483,41,1,2
7,0.9,10001,20,7933,57,1,2
7,0.9,10001,19,8376,51,1,2
7,0.9,10001,17,4193,66,1,2
7,0.9,10001,21,3019,68,0.970588235294118,2
7,0.9,10001,18,498,83,1,2
7,0.9,991,12,991,12,1,1
7,0.9,4585,12,4585,12,1,1
7,0.9,9116,13,9116,13,1,1
7,0.9,10001,16,8992,70,0.985714285714286,2
7,0.9,10001,15,5910,50,0.98,2
7,0.9,10001,21,4266,69,1,2
7,0.9,10001,19,2812,70,1,2
7,0.9,10001,20,9529,54,0.962962962962963,2
7,0.9,10001,22,211,55,1,2
7,0.9,10001,20,4768,75,1,2
7,0.9,10001,15,412,59,0.957627118644068,2
7,0.9,10001,18,3771,44,0.988636363636364,2
7,0.9,10001,23,5423,44,1,2
7,0.9,10001,20,1530,77,1,2
7,0.9,5432,14,5432,14,1,1
7,0.9,10001,21,2009,82,1,2
7,0.9,10001,22,4289,74,0.993243243243243,2
7,0.9,10001,16,3707,81,1,2
7,0.9,9684,13,9684,13,1,1
7,0.9,10001,19,4866,67,1,2
7,0.9,10001,18,9116,59,1,2
7,0.9,10001,17,3356,58,1,2
7,0.9,2698,12,2698,12,1,1
7,0.9,10001,21,6715,101,0.99009900990099,2
7,0.9,1178,10,1178,10,0.85,1
7,0.9,10001,17,8233,67,1,2
7,0.9,10001,20,5220,59,1,2
7,0.9,1027,14,1027,14,0.964285714285714,1
7,0.9,2186,13,2186,13,1,1
7,0.9,10001,18,5737,79,1,2
7,0.9,3221,14,3221,14,1,1
7,0.9,10001,22,103,74,0.986486486486487,2
7,0.9,10001,19,4506,131,1,2
7,0.9,10001,21,5062,39,1,2
7,0.9,10001,18,1187,52,1,2
